image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
Downdog\00000103.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38296413,0.54938155,0.0,0.0,0.3936348,0.5982258,0.0,0.0,0.22407213,0.84840393,0.0,0.0,0.5521093,0.40239403,0.5551928,0.43409264,0.6246582,0.35688642,0.6454665,0.40494218,0.7858206,0.6770077,0.76572955,0.6608121
Downdog\00000105.jpg,Downdog,0.30797416,0.5893208,0.29395786,0.57023716,0.0,0.0,0.2782802,0.4971898,0.0,0.0,0.3109355,0.41098383,0.2782658,0.4168672,0.26126522,0.6605387,0.2606166,0.64475983,0.16402002,0.8676682,0.1867481,0.8641611,0.5137113,0.13530302,0.4703815,0.1687272,0.63630897,0.4467057,0.51804346,0.44073683,0.771677,0.6654682,0.5743208,0.6456261
Downdog\00000106.jpg,Downdog,0.567646,0.77420634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5893901,0.76713085,0.6223676,0.7793595,0.65158445,0.7511257,0.6869097,0.7891332,0.7573563,0.8683907,0.78427047,0.8819296,0.47092247,0.6441475,0.49665293,0.6380032,0.35214525,0.60128593,0.38941124,0.60020155,0.2449369,0.7434006,0.23057961,0.7670901
Downdog\00000108.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.2967353,0.5940995,0.0,0.0,0.27518573,0.5440704,0.0,0.0,0.20908642,0.57757646,0.0,0.0,0.11155143,0.7317528,0.0,0.0,0.45472288,0.40296653,0.47305566,0.42007008,0.53969216,0.2797899,0.5376971,0.28702372,0.78651804,0.636742,0.7643572,0.63424826
Downdog\00000109.jpg,Downdog,0.45237336,0.7726437,0.44656172,0.7687332,0.0,0.0,0.0,0.0,0.0,0.0,0.43852282,0.72262836,0.4633712,0.66725695,0.39463997,0.80033094,0.48800358,0.66629493,0.32233348,0.89065295,0.48422796,0.7324126,0.54931676,0.5372394,0.56013316,0.538166,0.6159195,0.5961595,0.62758774,0.59123033,0.68020093,0.75843966,0.6579692,0.7505822
Downdog\00000115.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42021447,0.6872408,0.4393434,0.66471714,0.37854522,0.7588892,0.41972074,0.7070564,0.2951647,0.8112189,0.34356245,0.7693473,0.5630134,0.54211766,0.57084906,0.5510264,0.68044275,0.6203463,0.6968378,0.61233234,0.83280945,0.72977364,0.8011549,0.7229389
Downdog\00000118.jpg,Downdog,0.4290513,0.762772,0.4080593,0.7395908,0.0,0.0,0.37465048,0.6986421,0.0,0.0,0.37287015,0.64823484,0.4808186,0.53461975,0.30711323,0.79863584,0.0,0.0,0.19037127,0.87897956,0.0,0.0,0.55600107,0.33320674,0.61088073,0.30798134,0.6956109,0.4581542,0.7042948,0.39635307,0.8703429,0.7006478,0.81903017,0.61612546
Downdog\00000124.jpg,Downdog,0.48437136,0.73564565,0.45850503,0.71858025,0.4867314,0.72233206,0.40504208,0.708987,0.46328503,0.7254237,0.36369866,0.6513495,0.46577805,0.6760041,0.3064453,0.67095727,0.0,0.0,0.0,0.0,0.0,0.0,0.51371753,0.3575795,0.57501155,0.39720637,0.6896219,0.47347423,0.726199,0.51250106,0.87996095,0.7228215,0.8338196,0.7349472
Downdog\00000125.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42021447,0.6872408,0.4393434,0.66471714,0.37854522,0.7588892,0.41972074,0.7070564,0.2951647,0.8112189,0.34356245,0.7693473,0.5630134,0.54211766,0.57084906,0.5510264,0.68044275,0.6203463,0.6968378,0.61233234,0.83280945,0.72977364,0.8011549,0.7229389
Downdog\00000126.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34210083,0.49167585,0.0,0.0,0.27726364,0.6619335,0.0,0.0,0.1835875,0.76615906,0.0,0.0,0.5598927,0.30623487,0.58932763,0.30869293,0.6654126,0.47283968,0.74384904,0.46199304,0.7950589,0.67422944,0.89408666,0.6674959
Downdog\00000127.jpg,Downdog,0.36891252,0.75154984,0.36941728,0.7416573,0.0,0.0,0.389063,0.7349029,0.0,0.0,0.42786068,0.72490823,0.40148643,0.71045166,0.40786314,0.80522364,0.0,0.0,0.3177757,0.8784308,0.0,0.0,0.57180196,0.60330236,0.5520581,0.6110991,0.65137804,0.68528557,0.6557766,0.67178136,0.74908143,0.8356526,0.7221979,0.83051777
Downdog\00000128.jpg,Downdog,0.39449853,0.7475315,0.39015085,0.7161067,0.0,0.0,0.39437366,0.65804225,0.0,0.0,0.41409045,0.53645664,0.48922172,0.4764216,0.35792983,0.5818463,0.0,0.0,0.0,0.0,0.0,0.0,0.5477971,0.16220172,0.6184541,0.15336955,0.5369995,0.40500063,0.73039246,0.39388135,0.54397106,0.59409654,0.8426553,0.64251536
Downdog\00000129.jpg,Downdog,0.35682893,0.7018511,0.34994236,0.6782851,0.0,0.0,0.35742447,0.5953732,0.0,0.0,0.4143359,0.50653183,0.41402918,0.46133903,0.38446635,0.68533957,0.0,0.0,0.20516053,0.8468677,0.0,0.0,0.61056346,0.21250719,0.5867671,0.20448048,0.71965647,0.4937245,0.6049541,0.43851015,0.8719613,0.7830389,0.6839084,0.70618254
Downdog\00000130.jpg,Downdog,0.38430053,0.69925964,0.36875895,0.67902493,0.0,0.0,0.35162002,0.6172451,0.0,0.0,0.35827705,0.51985055,0.43204468,0.46970975,0.2855558,0.60502607,0.0,0.0,0.1810205,0.7966802,0.0,0.0,0.60731983,0.21055898,0.6549942,0.2227424,0.62378377,0.5030915,0.7040348,0.5341955,0.7989219,0.69020784,0.9024784,0.7024021
Downdog\00000133.jpg,Downdog,0.45237336,0.7726437,0.44656172,0.7687332,0.0,0.0,0.0,0.0,0.0,0.0,0.43852282,0.72262836,0.4633712,0.66725695,0.39463997,0.80033094,0.48800358,0.66629493,0.32233348,0.89065295,0.48422796,0.7324126,0.54931676,0.5372394,0.56013316,0.538166,0.6159195,0.5961595,0.62758774,0.59123033,0.68020093,0.75843966,0.6579692,0.7505822
Downdog\00000134.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.2967353,0.5940995,0.0,0.0,0.27518573,0.5440704,0.0,0.0,0.20908642,0.57757646,0.0,0.0,0.11155143,0.7317528,0.0,0.0,0.45472288,0.40296653,0.47305566,0.42007008,0.53969216,0.2797899,0.5376971,0.28702372,0.78651804,0.636742,0.7643572,0.63424826
Downdog\00000137.jpg,Downdog,0.436076,0.6753332,0.41993028,0.6668088,0.44555178,0.6602324,0.38054922,0.6390156,0.0,0.0,0.35548383,0.5993971,0.0,0.0,0.26286653,0.76581144,0.0,0.0,0.196349,0.8892546,0.0,0.0,0.4989944,0.3292308,0.53267324,0.30905372,0.67146045,0.30397597,0.63766515,0.257254,0.85172844,0.608837,0.7540447,0.5577221
Downdog\00000137.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507159,0.39143717,0.6687671,0.39034387,0.6463862,0.4476545,0.0,0.0,0.0,0.0,0.0,0.0,0.6580721,0.47607478,0.67062646,0.47528282,0.6563265,0.53982514,0.66915053,0.53855604,0.65133435,0.60977376,0.6694443,0.606735
Downdog\00000138.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6325268,0.20219845,0.5540207,0.2312173,0.819711,0.6970695,0.5259594,0.7018467
Downdog\00000138.jpg,Downdog,0.4492983,0.69147545,0.0,0.0,0.4388357,0.6679603,0.0,0.0,0.38995025,0.6564543,0.0,0.0,0.3407138,0.687766,0.0,0.0,0.25824413,0.71307576,0.0,0.0,0.14068231,0.8303085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Downdog\00000139.jpg,Downdog,0.47381216,0.65559995,0.45131534,0.644466,0.0,0.0,0.41174334,0.6191579,0.0,0.0,0.37996468,0.56375855,0.51393056,0.5088642,0.2784353,0.6503225,0.0,0.0,0.0,0.0,0.0,0.0,0.51265734,0.27126595,0.5967714,0.27239066,0.5991165,0.33037928,0.7059254,0.32812184,0.779545,0.5402421,0.8691246,0.545294
Downdog\00000140.jpg,Downdog,0.4290513,0.762772,0.4080593,0.7395908,0.0,0.0,0.37465048,0.6986421,0.0,0.0,0.37287015,0.64823484,0.4808186,0.53461975,0.30711323,0.79863584,0.0,0.0,0.19037127,0.87897956,0.0,0.0,0.55600107,0.33320674,0.61088073,0.30798134,0.6956109,0.4581542,0.7042948,0.39635307,0.8703429,0.7006478,0.81903017,0.61612546
Downdog\00000142.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3150171,0.6025465,0.31339565,0.5974611,0.3623173,0.63343924,0.0,0.0,0.0,0.0,0.0,0.0,0.5347332,0.38980836,0.5335534,0.41284102,0.6080258,0.5336796,0.62327677,0.55518234,0.8429928,0.6716493,0.8431929,0.7024845
Downdog\00000143.jpg,Downdog,0.29682782,0.6593061,0.28111959,0.6295114,0.0,0.0,0.2786634,0.5368524,0.0,0.0,0.3248976,0.45710322,0.34316128,0.4925071,0.2920986,0.6769425,0.0,0.0,0.17470884,0.8743563,0.0,0.0,0.5680438,0.24617869,0.56611395,0.29405242,0.6655054,0.5612832,0.63297296,0.60272294,0.82435685,0.7914792,0.77307165,0.7710359
Downdog\00000144.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6587665,0.68068427,0.6822778,0.5963039,0.64758694,0.6457304,0.0,0.0,0.7260818,0.7500139,0.0,0.0,0.844015,0.86938006,0.537674,0.36067027,0.51290447,0.37242758,0.42125964,0.4365905,0.38794515,0.5079472,0.3317985,0.5947691,0.274093,0.7176472
Downdog\00000146.jpg,Downdog,0.35652518,0.81166476,0.34437966,0.8001554,0.0,0.0,0.3221764,0.7386032,0.0,0.0,0.32073766,0.63310605,0.46654004,0.5389856,0.24898174,0.7322182,0.0,0.0,0.0,0.0,0.31777367,0.7269769,0.59818155,0.21063992,0.6871147,0.19442464,0.684778,0.4440451,0.7055546,0.41814014,0.72998464,0.5190353,0.68468857,0.5083978
Downdog\00000150.jpg,Downdog,0.3667778,0.5789237,0.35240346,0.5751166,0.0,0.0,0.33723903,0.55202997,0.0,0.0,0.35018602,0.49677232,0.40310988,0.4414934,0.28919575,0.6080736,0.0,0.0,0.19690958,0.7515033,0.0,0.0,0.51671404,0.20567328,0.54349697,0.20878465,0.6153677,0.4382533,0.6372081,0.42468464,0.7451785,0.6467877,0.71622145,0.64524716
Downdog\00000151.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543917,0.60135496,0.6242269,0.6310548,0.7236142,0.64375,0.7165466,0.6804224,0.81782234,0.7301377,0.8305157,0.75863653,0.50258523,0.3695156,0.48141176,0.37149233,0.37132755,0.4352028,0.35062474,0.4870352,0.22667868,0.5455125,0.19110723,0.6350273
Downdog\00000152.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367172,0.48897552,0.24688514,0.46046135,0.21937053,0.6587418,0.0,0.0,0.15648761,0.7894795,0.0,0.0,0.5039083,0.2757232,0.49068412,0.29756021,0.7085866,0.54008585,0.6676713,0.5032949,0.8971327,0.67401683,0.849714,0.63062644
Downdog\00000153.jpg,Downdog,0.5827466,0.59286386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289948,0.5271741,0.0,0.0,0.69516677,0.53114957,0.49021965,0.76812595,0.7980217,0.7992248,0.48072004,0.2783041,0.48876923,0.2635484,0.46734065,0.3642445,0.30580467,0.37918514,0.5377985,0.52129465,0.14208719,0.67047226
Downdog\00000154.jpg,Downdog,0.43946886,0.53680253,0.4277071,0.526324,0.4385851,0.54115367,0.42070684,0.49768442,0.44502515,0.5342335,0.42110285,0.4293519,0.4927896,0.48481694,0.38204494,0.49224865,0.6285891,0.5652167,0.31036484,0.67456913,0.78405076,0.6615329,0.5686356,0.19871056,0.5960868,0.25540704,0.6650557,0.40958408,0.70785594,0.46288842,0.80249643,0.5969142,0.7802464,0.61491853
Downdog\00000156.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53138816,0.6358541,0.5157146,0.6301395,0.63558865,0.673382,0.63685685,0.6761653,0.7281088,0.73607564,0.72209305,0.7335564,0.5480831,0.5331,0.5298077,0.5300251,0.52068806,0.6569904,0.44988593,0.6538038,0.51506263,0.7535255,0.3628984,0.7573821
Downdog\00000158.jpg,Downdog,0.50103587,0.6185515,0.48963052,0.6048787,0.5057518,0.6190236,0.4811999,0.5784056,0.0,0.0,0.4704322,0.5144532,0.5640565,0.5644704,0.41899547,0.58058447,0.0,0.0,0.32378018,0.7633392,0.0,0.0,0.60895365,0.30884507,0.65002775,0.35909504,0.7109417,0.40748695,0.7593657,0.46663687,0.8774532,0.6759662,0.8510917,0.7095178
Downdog\00000159.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367172,0.48897552,0.24688514,0.46046135,0.21937053,0.6587418,0.0,0.0,0.15648761,0.7894795,0.0,0.0,0.5039083,0.2757232,0.49068412,0.29756021,0.7085866,0.54008585,0.6676713,0.5032949,0.8971327,0.67401683,0.849714,0.63062644
Downdog\00000161.jpg,Downdog,0.35652518,0.81166476,0.34437966,0.8001554,0.0,0.0,0.3221764,0.7386032,0.0,0.0,0.32073766,0.63310605,0.46654004,0.5389856,0.24898174,0.7322182,0.0,0.0,0.0,0.0,0.31777367,0.7269769,0.59818155,0.21063992,0.6871147,0.19442464,0.684778,0.4440451,0.7055546,0.41814014,0.72998464,0.5190353,0.68468857,0.5083978
Downdog\00000162.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543917,0.60135496,0.6242269,0.6310548,0.7236142,0.64375,0.7165466,0.6804224,0.81782234,0.7301377,0.8305157,0.75863653,0.50258523,0.3695156,0.48141176,0.37149233,0.37132755,0.4352028,0.35062474,0.4870352,0.22667868,0.5455125,0.19110723,0.6350273
Downdog\00000163.jpg,Downdog,0.5827466,0.59286386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289948,0.5271741,0.0,0.0,0.69516677,0.53114957,0.49021965,0.76812595,0.7980217,0.7992248,0.48072004,0.2783041,0.48876923,0.2635484,0.46734065,0.3642445,0.30580467,0.37918514,0.5377985,0.52129465,0.14208719,0.67047226
Downdog\00000164.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5531774,0.6105099,0.51475024,0.67498255,0.6101817,0.62256765,0.5787176,0.74630314,0.6641993,0.7258984,0.66312444,0.8079763,0.3976753,0.26984766,0.3684364,0.2839973,0.33343655,0.42676112,0.24672589,0.49315757,0.2764534,0.5128327,0.15425484,0.63322777
Downdog\00000165.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53138816,0.6358541,0.5157146,0.6301395,0.63558865,0.673382,0.63685685,0.6761653,0.7281088,0.73607564,0.72209305,0.7335564,0.5480831,0.5331,0.5298077,0.5300251,0.52068806,0.6569904,0.44988593,0.6538038,0.51506263,0.7535255,0.3628984,0.7573821
Downdog\00000166.jpg,Downdog,0.3667778,0.5789237,0.35240346,0.5751166,0.0,0.0,0.33723903,0.55202997,0.0,0.0,0.35018602,0.49677232,0.40310988,0.4414934,0.28919575,0.6080736,0.0,0.0,0.19690958,0.7515033,0.0,0.0,0.51671404,0.20567328,0.54349697,0.20878465,0.6153677,0.4382533,0.6372081,0.42468464,0.7451785,0.6467877,0.71622145,0.64524716
Downdog\00000170.jpg,Downdog,0.42521596,0.7615426,0.4124669,0.75893414,0.42762882,0.7648462,0.39489496,0.72216845,0.0,0.0,0.39514154,0.6176859,0.44500995,0.6330297,0.36446238,0.70072067,0.55525225,0.70688635,0.28931424,0.90221494,0.0,0.0,0.5250443,0.23947094,0.5412784,0.28345665,0.624809,0.5006609,0.6398107,0.54056865,0.75208867,0.7753136,0.7170907,0.7992567
Downdog\00000173.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40909085,0.4800866,0.39754802,0.5599579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564966,0.23366202,0.58501756,0.30316886,0.6041045,0.30302745,0.6971852,0.41948286,0.58494216,0.57311815,0.82309693,0.70948964
Downdog\00000175.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3886451,0.49065617,0.0,0.0,0.26085338,0.6177331,0.0,0.0,0.0,0.0,0.0,0.0,0.39149237,0.33805904,0.39412618,0.37497038,0.4408099,0.43930224,0.5443546,0.5298658,0.43712682,0.68767416,0.6345151,0.75040424
Downdog\00000176.jpg,Downdog,0.29622534,0.71131337,0.2900309,0.684665,0.0,0.0,0.2902704,0.6182173,0.0,0.0,0.3311982,0.5382826,0.32016173,0.49062136,0.25010887,0.66868645,0.0,0.0,0.17567095,0.77886206,0.0,0.0,0.5242107,0.2003494,0.49821073,0.19865277,0.68125266,0.50801736,0.5712693,0.4430527,0.8589329,0.66768,0.7001045,0.5812315
Downdog\00000179.jpg,Downdog,0.4252165,0.74109,0.4047873,0.72766584,0.4369909,0.72509724,0.3777137,0.6663373,0.0,0.0,0.3907299,0.5270557,0.4377634,0.50566983,0.35498667,0.5189193,0.0,0.0,0.23610885,0.80391955,0.0,0.0,0.5499443,0.10810467,0.5752418,0.1321734,0.6632591,0.48218247,0.6828848,0.482846,0.84815854,0.77055955,0.8090061,0.77085006
Downdog\00000180.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3794224,0.28981876,0.4809268,0.25126928,0.24262922,0.7074556,0.62844527,0.62643653
Downdog\00000183.jpg,Downdog,0.42560905,0.78930926,0.4080281,0.7724823,0.43894354,0.76903087,0.3874773,0.724704,0.0,0.0,0.3861322,0.623187,0.49636295,0.5933806,0.3159448,0.64176506,0.0,0.0,0.21362323,0.8605725,0.0,0.0,0.56472486,0.32839867,0.62725997,0.34226334,0.703842,0.5591157,0.76794285,0.5431583,0.89454854,0.7238191,0.0,0.0
Downdog\00000187.jpg,Downdog,0.24174157,0.7479489,0.2278424,0.7403496,0.0,0.0,0.21878476,0.71674556,0.0,0.0,0.26671705,0.64701074,0.28152686,0.6364925,0.29314703,0.73819596,0.31255254,0.73042214,0.20527673,0.8581674,0.21647973,0.851517,0.44890532,0.37265626,0.45609444,0.39083192,0.5371063,0.5178044,0.5394076,0.5104628,0.6668326,0.7395561,0.6468815,0.7551596
Downdog\00000197.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42366144,0.5878633,0.432746,0.55925,0.38523188,0.68261707,0.0,0.0,0.2831678,0.7691952,0.0,0.0,0.60942847,0.4444107,0.6079528,0.45779368,0.71060365,0.5697294,0.71312714,0.5710424,0.84896296,0.7736402,0.8349522,0.77726626
Downdog\00000199.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3794224,0.28981876,0.4809268,0.25126928,0.24262922,0.7074556,0.62844527,0.62643653
Downdog\00000201.jpg,Downdog,0.4252165,0.74109,0.4047873,0.72766584,0.4369909,0.72509724,0.3777137,0.6663373,0.0,0.0,0.3907299,0.5270557,0.4377634,0.50566983,0.35498667,0.5189193,0.0,0.0,0.23610885,0.80391955,0.0,0.0,0.5499443,0.10810467,0.5752418,0.1321734,0.6632591,0.48218247,0.6828848,0.482846,0.84815854,0.77055955,0.8090061,0.77085006
Downdog\00000204.jpg,Downdog,0.2659847,0.5552796,0.25292298,0.5415744,0.0,0.0,0.241783,0.48960334,0.0,0.0,0.28795108,0.43096465,0.24675941,0.39708874,0.27518302,0.5972942,0.0,0.0,0.19298315,0.7546837,0.3215384,0.6865117,0.5436066,0.23544146,0.49837574,0.24604145,0.67705095,0.45938972,0.5984869,0.4279234,0.8604344,0.56899494,0.77626,0.5347693
Downdog\00000206.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51071405,0.3357706,0.549574,0.36177638,0.41595775,0.5298624,0.6351326,0.6432908,0.38165945,0.65591264,0.7321546,0.8751994
Downdog\00000208.jpg,Downdog,0.8326066,0.46320587,0.0,0.0,0.8254827,0.43510956,0.0,0.0,0.7797534,0.40787718,0.72293884,0.4428032,0.7314744,0.4667775,0.6733168,0.67912287,0.68097365,0.7133478,0.7028222,0.8968926,0.68663293,0.89842945,0.50188303,0.57482386,0.5076727,0.55026686,0.326532,0.6865215,0.342012,0.71712327,0.1597027,0.77317345,0.14679225,0.77844113
Downdog\00000210.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66967314,0.4378642,0.59195906,0.47554472,0.724929,0.6545502,0.64745665,0.68109685,0.7922012,0.78835046,0.75964653,0.81281865,0.43759423,0.22207205,0.38393193,0.22603878,0.36599207,0.40975764,0.29400238,0.50186753,0.2491571,0.5618018,0.17337961,0.6760574
Downdog\00000212.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45552462,0.35012728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36788264,0.41427344,0.37191623,0.4111472,0.23978843,0.3858828,0.49865246,0.3715453,0.059490267,0.6435596,0.6836496,0.60214245
Downdog\00000214.jpg,Downdog,0.47486225,0.6830405,0.0,0.0,0.49029723,0.6583335,0.0,0.0,0.5094091,0.63269407,0.5027825,0.5327673,0.49547806,0.56535083,0.0,0.0,0.5661887,0.7006777,0.6485453,0.7858039,0.64944315,0.8216258,0.3988399,0.12571245,0.36982518,0.13511221,0.42449746,0.46714437,0.24743028,0.48040274,0.44478732,0.67751414,0.1129993,0.7733446
Downdog\00000225.jpg,Downdog,0.6194036,0.68388665,0.0,0.0,0.0,0.0,0.5613017,0.71158904,0.67030615,0.7055907,0.49764937,0.62547857,0.69029,0.6356107,0.28848356,0.6108245,0.7286275,0.65555656,0.1727182,0.78455424,0.8076302,0.8682989,0.42649013,0.3373889,0.5342274,0.32062346,0.2734161,0.45842773,0.36460063,0.4374851,0.19973294,0.72304696,0.224081,0.72749484
Downdog\00000227.jpg,Downdog,0.3108266,0.6104588,0.2903356,0.5899097,0.0,0.0,0.27256536,0.5382599,0.0,0.0,0.3269177,0.4896057,0.33510104,0.4545698,0.3167291,0.6565087,0.0,0.0,0.23037021,0.8278564,0.0,0.0,0.57107335,0.26777235,0.56001985,0.27984944,0.7300747,0.4764088,0.6772351,0.4525701,0.8795166,0.6446092,0.80887854,0.6003348
Downdog\00000230.jpg,Downdog,0.57768667,0.65589917,0.0,0.0,0.0,0.0,0.0,0.0,0.6366439,0.60757893,0.5524224,0.5240173,0.6604115,0.54083157,0.0,0.0,0.71903455,0.569693,0.0,0.0,0.7884444,0.85927445,0.49572587,0.32652938,0.5441202,0.30537683,0.33691216,0.30343947,0.37191087,0.28737655,0.20495558,0.61872786,0.19821608,0.74582577
Downdog\00000241.jpg,Downdog,0.37674338,0.71068543,0.36845252,0.6921447,0.38087732,0.6845558,0.3531076,0.61546016,0.37306058,0.58913726,0.34362173,0.49014968,0.39697573,0.4493547,0.29666477,0.6256858,0.0,0.0,0.0,0.0,0.0,0.0,0.58481413,0.13453099,0.6274049,0.15609536,0.62673664,0.46522096,0.7229272,0.49275506,0.75441754,0.70837224,0.90607834,0.7384385
Downdog\00000246.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7287795,0.7869081,0.74202764,0.88173664,0.7830666,0.9007247,0.59861994,0.36045375,0.56739205,0.35232985,0.50558454,0.3899134,0.28221506,0.43087107,0.5095606,0.50557977,0.050819635,0.63744915
Downdog\00000247.jpg,Downdog,0.34917226,0.74306685,0.34039554,0.7229616,0.0,0.0,0.32548517,0.67913955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25213608,0.7199,0.0,0.0,0.0,0.0,0.0,0.0,0.68435746,0.5103493,0.52452075,0.4365912,0.8262491,0.7630695,0.410882,0.70516527
Downdog\00000248.jpg,Downdog,0.33208597,0.7005987,0.3198418,0.6872494,0.0,0.0,0.30518508,0.62356704,0.37939295,0.5817371,0.28614354,0.52296555,0.44197148,0.44109297,0.23793915,0.73478216,0.0,0.0,0.0,0.0,0.0,0.0,0.4526578,0.12501281,0.5682438,0.11171146,0.4801131,0.4787194,0.65549946,0.45700702,0.5826377,0.71037024,0.76684743,0.7332988
Downdog\00000250.jpg,Downdog,0.42404193,0.7091213,0.41152987,0.7075377,0.41757265,0.7187198,0.3910012,0.69330364,0.38695782,0.7226511,0.38340613,0.6354075,0.3790485,0.6557595,0.30187047,0.7282467,0.28023207,0.7226436,0.19450226,0.82354885,0.19252995,0.7855042,0.57304347,0.3675821,0.5656945,0.41267046,0.67757475,0.5201261,0.67614985,0.5496889,0.87179357,0.70912546,0.8083374,0.7000427
Downdog\00000254.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43263394,0.51326054,0.3986529,0.4254504,0.39450988,0.6869251,0.33616722,0.500978,0.28964525,0.7938876,0.2802644,0.61180985,0.603659,0.25327495,0.5795715,0.2451806,0.7276603,0.43853188,0.7214581,0.3735198,0.82507104,0.57543606,0.7844676,0.51929367
Downdog\00000258.jpg,Downdog,0.6534587,0.62306327,0.0,0.0,0.65472496,0.57888556,0.0,0.0,0.6531225,0.52583563,0.68265903,0.4278501,0.59646285,0.4942254,0.7820517,0.5473212,0.67805034,0.70260185,0.84477293,0.6718148,0.8215582,0.8348776,0.40140852,0.25056776,0.3507995,0.26577082,0.29086438,0.30435133,0.26051426,0.40612078,0.17790747,0.37319282,0.15327811,0.53168845
Downdog\00000263.jpg,Downdog,0.5028877,0.51153547,0.0,0.0,0.5148309,0.4955305,0.0,0.0,0.52394456,0.46276483,0.48938662,0.42074898,0.49524403,0.41445884,0.0,0.0,0.6053522,0.44853926,0.0,0.0,0.7328528,0.52242833,0.27745065,0.28414863,0.27618727,0.26960298,0.17163968,0.46353328,0.17315438,0.4869353,0.093415596,0.6105195,0.0828716,0.70254415
